experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-25T17:40:04.937Z,UpdatedHeaterDC,delta_dc=-1.8180000000000027,"{""current_dc"": 0.0, ""delta_dc"": -1.8180000000000027, ""target_temperature"": 26.4, ""latest_temperature"": 29.77}",2026-08-25 23:25:04.937,1375.306944444445
Pulse experiments,pioreactor01,2026-08-25T17:43:24.423Z,UpdatedHeaterDC,delta_dc=-1.858000000000002,"{""current_dc"": 0.0, ""delta_dc"": -1.858000000000002, ""target_temperature"": 26.4, ""latest_temperature"": 29.75}",2026-08-25 23:28:24.423,1375.3625
Pulse experiments,pioreactor01,2026-08-25T17:46:44.432Z,UpdatedHeaterDC,delta_dc=-1.9500000000000002,"{""current_dc"": 0.0, ""delta_dc"": -1.9500000000000002, ""target_temperature"": 26.4, ""latest_temperature"": 29.75}",2026-08-25 23:31:44.432,1375.418055555556
Pulse experiments,pioreactor01,2026-08-25T17:50:04.443Z,UpdatedHeaterDC,delta_dc=-1.9500000000000002,"{""current_dc"": 0.0, ""delta_dc"": -1.9500000000000002, ""target_temperature"": 26.4, ""latest_temperature"": 29.75}",2026-08-25 23:35:04.443,1375.473611111111
Pulse experiments,pioreactor01,2026-08-25T17:53:24.404Z,UpdatedHeaterDC,delta_dc=-1.6620000000000061,"{""current_dc"": 0.0, ""delta_dc"": -1.6620000000000061, ""target_temperature"": 26.4, ""latest_temperature"": 29.71}",2026-08-25 23:38:24.404,1375.529166666667
Pulse experiments,pioreactor01,2026-08-25T17:56:44.413Z,UpdatedHeaterDC,delta_dc=-1.7020000000000053,"{""current_dc"": 0.0, ""delta_dc"": -1.7020000000000053, ""target_temperature"": 26.4, ""latest_temperature"": 29.69}",2026-08-25 23:41:44.413,1375.584722222222
Pulse experiments,pioreactor01,2026-08-25T18:00:04.402Z,UpdatedHeaterDC,delta_dc=-1.7940000000000034,"{""current_dc"": 0.0, ""delta_dc"": -1.7940000000000034, ""target_temperature"": 26.4, ""latest_temperature"": 29.69}",2026-08-25 23:45:04.402,1375.640277777778
Pulse experiments,pioreactor01,2026-08-25T18:03:24.412Z,UpdatedHeaterDC,delta_dc=-1.7219999999999922,"{""current_dc"": 0.0, ""delta_dc"": -1.7219999999999922, ""target_temperature"": 27.1, ""latest_temperature"": 29.68}",2026-08-25 23:48:24.412,1375.695833333333
Pulse experiments,pioreactor01,2026-08-25T18:06:44.952Z,UpdatedHeaterDC,delta_dc=-1.4800000000000053,"{""current_dc"": 0.0, ""delta_dc"": -1.4800000000000053, ""target_temperature"": 27.1, ""latest_temperature"": 29.64}",2026-08-25 23:51:44.952,1375.751388888889
Pulse experiments,pioreactor01,2026-08-25T18:10:04.810Z,UpdatedHeaterDC,delta_dc=-1.6640000000000015,"{""current_dc"": 0.0, ""delta_dc"": -1.6640000000000015, ""target_temperature"": 27.1, ""latest_temperature"": 29.64}",2026-08-25 23:55:04.810,1375.806944444445
Pulse experiments,pioreactor01,2026-08-25T18:13:24.413Z,UpdatedHeaterDC,delta_dc=-1.5200000000000045,"{""current_dc"": 0.0, ""delta_dc"": -1.5200000000000045, ""target_temperature"": 27.1, ""latest_temperature"": 29.62}",2026-08-25 23:58:24.413,1375.8625
Pulse experiments,pioreactor01,2026-08-25T18:16:44.423Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 27.1, ""latest_temperature"": 29.62}",2026-08-26 00:01:44.423,1375.918055555556
Pulse experiments,pioreactor01,2026-08-25T18:20:04.423Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 27.1, ""latest_temperature"": 29.62}",2026-08-26 00:05:04.423,1375.973611111111
Pulse experiments,pioreactor01,2026-08-25T18:23:24.422Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 27.1, ""latest_temperature"": 29.62}",2026-08-26 00:08:24.422,1376.029166666667
Pulse experiments,pioreactor01,2026-08-25T18:26:44.403Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 27.1, ""latest_temperature"": 29.62}",2026-08-26 00:11:44.403,1376.084722222222
Pulse experiments,pioreactor01,2026-08-25T18:30:04.413Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 27.1, ""latest_temperature"": 29.62}",2026-08-26 00:15:04.413,1376.140277777778
Pulse experiments,pioreactor01,2026-08-25T18:33:24.454Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 27.4, ""latest_temperature"": 29.62}",2026-08-26 00:18:24.454,1376.195833333333
Pulse experiments,pioreactor01,2026-08-25T18:36:44.995Z,UpdatedHeaterDC,delta_dc=-1.3959999999999944,"{""current_dc"": 0.0, ""delta_dc"": -1.3959999999999944, ""target_temperature"": 27.4, ""latest_temperature"": 29.59}",2026-08-26 00:21:44.995,1376.251388888889
Pulse experiments,pioreactor01,2026-08-25T18:40:05.062Z,UpdatedHeaterDC,delta_dc=-1.7500000000000078,"{""current_dc"": 0.0, ""delta_dc"": -1.7500000000000078, ""target_temperature"": 27.4, ""latest_temperature"": 29.62}",2026-08-26 00:25:05.062,1376.307222222222
Pulse experiments,pioreactor01,2026-08-25T18:43:24.852Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 27.4, ""latest_temperature"": 29.62}",2026-08-26 00:28:24.852,1376.3625
Pulse experiments,pioreactor01,2026-08-25T18:46:44.433Z,UpdatedHeaterDC,delta_dc=-1.3959999999999944,"{""current_dc"": 0.0, ""delta_dc"": -1.3959999999999944, ""target_temperature"": 27.4, ""latest_temperature"": 29.59}",2026-08-26 00:31:44.433,1376.418055555556
