1,681,445,325,671,436,317,671,694,707,710,467,339,270,667,433,317,255,666,698,707,711,469,341,676,702,708,711,712,475,691,462,688,456,686,448,327,673,437,682,452
0,293,669,700,456,687,705,472,342,270,228,664,698,707,463,688,706,710,469,341,271,229,663,699,455,331,265,225,200,662,432,680,442,681,441,683,703,470,689,455,685
1,695,460,334,677,444,324,674,695,708,711,469,342,271,671,440,321,257,665,698,707,710,473,343,679,695,708,712,712,477,690,454,687,457,688,453,330,677,442,682,455
0,295,669,699,459,686,704,463,337,267,227,662,698,707,465,687,706,710,471,342,259,228,662,698,457,328,265,226,200,655,419,678,445,681,443,682,712,459,688,456,687
0,387,678,703,464,687,704,465,337,268,228,662,698,707,467,688,706,711,474,344,272,230,661,698,459,333,265,225,201,654,420,678,447,683,447,682,704,463,687,458,687
1,695,465,335,675,448,324,673,701,708,711,474,343,271,669,444,322,259,664,698,707,710,476,345,678,703,710,712,712,470,691,459,687,450,685,457,330,675,445,682,446
0,291,671,699,463,685,704,467,339,268,228,660,696,707,470,687,705,711,476,345,273,230,665,698,463,336,267,226,202,658,427,677,437,682,449,682,703,465,686,448,685
0,388,681,703,468,690,704,471,340,272,228,661,698,707,470,690,706,711,478,347,273,230,664,698,464,337,267,228,201,659,429,677,438,681,451,685,708,468,686,449,684
1,694,455,331,673,437,319,671,700,707,710,478,346,273,668,433,317,255,666,698,706,710,469,341,676,703,709,711,713,474,690,463,689,456,685,447,326,673,435,682,448
1,680,445,325,671,436,318,668,698,707,710,467,340,269,667,433,317,255,666,697,707,709,470,342,675,702,708,711,712,475,690,452,687,455,684,448,327,672,436,682,452
1,680,446,325,674,440,320,674,700,711,710,469,339,270,670,440,320,257,665,698,706,709,471,341,678,703,709,712,712,476,689,453,686,458,687,453,328,672,437,681,453
0,293,669,699,458,686,705,462,336,266,227,662,698,706,465,687,705,710,471,342,271,229,662,697,457,332,265,225,201,655,419,677,444,679,443,682,703,462,687,456,687
